pathway,pathway_direction,pathway_median_d,pathway_n_reactions,pathway_n_significant,pathway_pct_significant,reaction_id,base_id,reaction_name,cohens_d,p_value,significant,gene_association_raw,genes,n_genes,ec_number
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR07612_pos,MAR07612,1-Alkyl-2-acetyl-sn-glycero-3-phosphocholine acetohydrolase,-1.6271156574276928,0.04554114038133258,True,Pla2g7,Pla2g7,1,3.1.1.47
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR07613_pos,MAR07613,Acetyl-CoA:1-alkyl-sn-glycero-3-phosphocholine 2-O-acetyltransferase,-1.840853307748297,0.02544117621722943,True,Lpcat1 or Lpcat2,Lpcat1; Lpcat2,2,2.3.1.67
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR07755_pos,MAR07755,ATP:glycerone phosphotransferase,-0.3038242482563011,0.9697593644218446,False,Tkfc,Tkfc,1,2.7.1.29
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR08362_neg,MAR08362,Acetyl-CoA:choline O-acetyltransferase,-2.1809248646157138,0.003587016951612497,True,Chat,Chat,1,2.3.1.6
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR08421_pos,MAR08421,Acetylcholine aectylhydrolase,-1.9094547277831027,0.019091465014925913,True,Ache or Bche,Ache; Bche,2,3.1.1.7;3.1.1.8
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR08424_pos,MAR08424,Phosphocholine phosphohydrolase,-1.1758835544590875,0.12740389581935602,False,Phospho1,Phospho1,1,3.1.3.75
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR08518_pos,MAR08518,1-Alkyl-2-acetyl-sn-glycero-3-phosphocholine acetohydrolase,-1.7208671448362025,0.03539392365359216,True,Aspg or Pafah1b1 or Pafah1b2 or Pafah1b3 or Pafah2,Aspg; Pafah1b1; Pafah1b2; Pafah1b3; Pafah2,5,3.1.1.47
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR08519_pos,MAR08519,1-Alkyl-2-acetyl-sn-glycero-3-phosphocholine acetohydrolase,-1.5415641354177267,0.05742382212749098,False,Pla2g7,Pla2g7,1,3.1.1.47
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR08523_pos,MAR08523,phosphatidylcholine phosphatidohydrolase,-1.3909254335915249,0.05742382212749098,False,Pld1 or Pld2,Pld1; Pld2,2,3.1.4.4
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR08525_pos,MAR08525,phosphatidylcholine phosphatidohydrolase,-0.5285048236890972,0.45796136522773573,False,Pld1 or Pld2,Pld1; Pld2,2,3.1.4.4
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR09805_pos,MAR09805,sn-Glycero-3-phosphocholine cholinephosphohydrolase,-1.3168416165076806,0.05742382212749098,False,Enpp6,Enpp6,1,3.1.4.38
Glycerophospholipid metabolism,CD5 lo,-1.274061684376687,87,23,26.436781609195403,MAR09951_pos,MAR09951,Glycerophosphocholine Phosphodiesterase,-1.1820621797243662,0.1016320232379835,False,Gpcpd1,Gpcpd1,1,3.1.4.2
Ubiquinone synthesis,CD5 lo,-3.6152803072043724,2,2,100.0,MAR00134_pos,MAR00134,Ubiquinone Biosynthesis Coq7,-5.171969375583954,0.0016069986658221952,True,Coq7,Coq7,1,3.1.1.1
Ubiquinone synthesis,CD5 lo,-3.6152803072043724,2,2,100.0,MAR00135_pos,MAR00135,P-Coumaroyl Coenzyme A Formation,-2.0585912388247913,0.013156634822295656,True,No genes,,0,6.2.1.12
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00144_pos,MAR00144,Palmitoyl Coenzyme A Desaturase (N-C16:0CoA -> N-C16:1CoA),0.015476776969986459,0.9177033047207391,False,Scd1 or Scd2 or Scd3,Scd1; Scd2; Scd3,3,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00145_pos,MAR00145,Fatty Acyl Coenzyme A Desaturase (N-C18:2CoA -> N-C18:3CoA),-2.3676467284316494,0.003587016951612497,True,Fads2,Fads2,1,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00146_pos,MAR00146,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),-2.150797607064691,0.002268703998807805,True,Scd1 or Scd2 or Scd3,Scd1; Scd2; Scd3,3,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00147_pos,MAR00147,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),-2.6665408653026588,0.0016069986658221952,True,Scd1 or Scd2 or Scd3,Scd1; Scd2; Scd3,3,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00148_pos,MAR00148,Stearoyl Coenzyme A Desaturase (N-C18:0CoA -> N-C18:1CoA),-1.1292147599343774,0.18488732561303578,False,Scd1 or Scd2 or Scd3,Scd1; Scd2; Scd3,3,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00149_pos,MAR00149,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),0.43009191176927625,0.6615256091011786,False,Fads2,Fads2,1,1.14.99.25
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00150_pos,MAR00150,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),-0.7434912959827626,0.30205435025420324,False,Fads2,Fads2,1,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00151_pos,MAR00151,Fatty Acyl Coenzyme A Desaturase (N-C18:1CoA -> N-C18:2CoA),-4.4886029729067625,0.0016069986658221952,True,Fads2,Fads2,1,1.14.99.25
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00152_pos,MAR00152,Fatty Acyl Coenzyme A Desaturase (N-C18:2CoA -> N-C18:3CoA),-2.4203456678838258,0.003587016951612497,True,Fads1 or Fads2,Fads1; Fads2,2,1.14.99.25
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00181_pos,MAR00181,Fatty Acyl Coenzyme A Desaturase (N-C20:3CoA -> N-C20:4CoA),-1.5026652182546256,0.04554114038133258,True,Fads1,Fads1,1,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00186_pos,MAR00186,Fatty Acyl Coenzyme A Desaturase (N-C20:4CoA -> N-C20:5CoA),-3.4068595108299493,0.0016069986658221952,True,Fads1,Fads1,1,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00205_pos,MAR00205,Fatty Acyl Coenzyme A Desaturase (N-C22:4CoA -> N-C22:5CoA),-1.2252372972388075,0.12740389581935602,False,No genes,,0,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00218_pos,MAR00218,Fatty Acyl Coenzyme A Desaturase (N-C22:5CoA -> N-C22:6CoA),-3.7292593297309575,0.0016069986658221952,True,No genes,,0,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00709_pos,MAR00709,palmitoyl-CoA hydrolase,-0.9099813056183574,0.22140435206212575,False,Acot1 or Acot2 or Acot4 or Acot6 or Acot7 or Baat or Egfl8 or Ppt1 or Ppt2,Acot1; Acot2; Acot4; Acot6; Acot7; Baat; Egfl8; Ppt1; Ppt2,9,3.1.2.2;3.1.2.22
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00743_pos,MAR00743,Fatty-Acyl Coenzyme A Elongation (N-C18:3CoA),-4.4355335816174195,0.0016069986658221952,True,Elovl2 or Elovl4 or Elovl5 or Elovl6,Elovl2; Elovl4; Elovl5; Elovl6,4,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00745_pos,MAR00745,Fatty-Acyl Coenzyme A Elongation (N-C20:4CoA),-4.154249772951411,0.0016069986658221952,True,Elovl2 or Elovl4 or Elovl5 or Elovl6,Elovl2; Elovl4; Elovl5; Elovl6,4,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00747_pos,MAR00747,Fatty-Acyl Coenzyme A Elongation (N-C20:4CoA),-4.842692130059848,0.0016069986658221952,True,Elovl2 or Elovl4 or Elovl5 or Elovl6,Elovl2; Elovl4; Elovl5; Elovl6,4,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR00749_pos,MAR00749,Fatty-Acyl Coenzyme A Elongation (N-C20:5CoA),-2.2983081028782575,0.002268703998807805,True,Elovl2 or Elovl4 or Elovl5 or Elovl6,Elovl2; Elovl4; Elovl5; Elovl6,4,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR01012_pos,MAR01012,Fatty Acyl Coenzyme A Synthase (N-C10:0CoA),-5.269747749058191,0.0016069986658221952,True,No genes,,0,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR01019_pos,MAR01019,Fatty-Acyl Coenzyme A Synthase (N-C12:0CoA),-5.0883847198682375,0.0016069986658221952,True,No genes,,0,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR01024_pos,MAR01024,Fatty-Acyl Coenzyme A Synthase (N-C14:0CoA),-4.265968011045355,0.0016069986658221952,True,No genes,,0,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR01031_pos,MAR01031,Fatty-Acyl Coenzyme A Synthase (N-C16:0CoA),-4.449852386142725,0.0016069986658221952,True,No genes,,0,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR01032_pos,MAR01032,Fatty-Acyl Coenzyme A Synthase (N-C18:0CoA),-2.625944959731125,0.0016069986658221952,True,No genes,,0,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR01036_pos,MAR01036,"Fatty Acyl Coenzyme A Synthase (N-C8:0CoA), Lumped Reaction",-3.618188016318489,0.0016069986658221952,True,Fasn,Fasn,1,2.3.1.86
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR01471_pos,MAR01471,"B-Ketoacyl Synthetase (Palmitate, N-C16:0)",-2.189274175718061,0.008888808630577514,True,No genes,,0,2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02150_pos,MAR02150,acetyl-CoA:[acyl-carrier-protein] S-acetyltransferase,-2.2230302327481417,0.005465654529962118,True,Fasn,Fasn,1,2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02151_pos,MAR02151,Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase,-1.8000637538726492,0.019091465014925913,True,Fasn or Mcat,Fasn; Mcat,2,2.3.1.85;2.3.1.39
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02172_pos,MAR02172,dodecanoyl-[acyl-carrier-protein] hydrolase,-2.2195873423223897,0.005465654529962118,True,Fasn or Olah,Fasn; Olah,2,3.1.2.14;3.1.2.21
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02177_pos,MAR02177,tetradecanoyl-[acyl-carrier protein] hydrolase,-2.3335198170730456,0.005465654529962118,True,Fasn or Olah,Fasn; Olah,2,3.1.2.14;2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02182_pos,MAR02182,hexadecanoyl-[acyl-carrier protein] hydrolase,-1.8585207302000977,0.013156634822295656,True,Fasn or Olah,Fasn; Olah,2,3.1.2.14;2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02248_pos,MAR02248,No name available,-3.288663355023165,0.002268703998807805,True,Fasn or Olah,Fasn; Olah,2,3.1.2.14;2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02253_pos,MAR02253,No name available,-2.859129983291653,0.002268703998807805,True,Fasn or Olah,Fasn; Olah,2,3.1.2.14;2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02258_pos,MAR02258,No name available,-2.5832620260844306,0.003587016951612497,True,Fasn or Olah,Fasn; Olah,2,3.1.2.14;2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02322_pos,MAR02322,"3-Oxoacyl-Acp Synthase, Mitochondrial Polyunsaturated Fatty Acid Biosynthesis",-2.042489741441144,0.008888808630577514,True,Oxsm,Oxsm,1,2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02323_pos,MAR02323,Fatty Acid Synthase Polyunsaturated Fatty Acid Biosynthesis,-2.042489741441144,0.008888808630577514,True,Fasn,Fasn,1,2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02325_pos,MAR02325,Fatty Acid Synthase Polyunsaturated Fatty Acid Biosynthesis,-2.042489741441144,0.008888808630577514,True,Fasn,Fasn,1,2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02327_pos,MAR02327,Fatty Acid Synthase Polyunsaturated Fatty Acid Biosynthesis,-2.042489741441144,0.008888808630577514,True,Fasn,Fasn,1,2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR02329_pos,MAR02329,Oleoyl-Acp Hydrolase,-2.042489741441144,0.008888808630577514,True,Olah,Olah,1,2.3.1.85
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR03615_pos,MAR03615,No name available,-2.996998938114798,0.0016069986658221952,True,Elovl1,Elovl1,1,1.1.1.35
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR03616_pos,MAR03616,No name available,-2.996998938114798,0.0016069986658221952,True,Elovl1,Elovl1,1,1.1.1.35
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR03618_pos,MAR03618,No name available,-1.9155857600600152,0.04554114038133258,True,Elovl2 or Elovl4 or Elovl5 or Elovl6,Elovl2; Elovl4; Elovl5; Elovl6,4,2.3.1.16
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR03619_pos,MAR03619,No name available,-1.0544852092885326,0.15296717596056003,False,Elovl1 or Elovl2 or Elovl5 or Elovl6,Elovl1; Elovl2; Elovl5; Elovl6,4,2.3.1.16
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR03620_pos,MAR03620,No name available,-1.9155857600600152,0.04554114038133258,True,No genes,,0,2.3.1.16
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR03621_pos,MAR03621,No name available,-1.0544852092885326,0.15296717596056003,False,Elovl1,Elovl1,1,4.2.1.17
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR03623_pos,MAR03623,No name available,-1.9155857600600152,0.04554114038133258,True,No genes,,0,4.2.1.17
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR03624_pos,MAR03624,No name available,-1.0544852092885326,0.15296717596056003,False,Elovl1,Elovl1,1,4.2.1.17
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR03745_pos,MAR03745,No name available,-1.9155857600600152,0.04554114038133258,True,No genes,,0,5.1.99.4
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR09938_pos,MAR09938,Desaturation of Myristic Acid to 9-Tetradecenoic Acid,-0.48653149518881206,0.30205435025420324,False,Fads2,Fads2,1,1.14.19.1
Fatty acid biosynthesis,CD5 lo,-2.2195873423223897,49,39,79.59183673469387,MAR11305_pos,MAR11305,Fas180,-4.450468785591853,0.0016069986658221952,True,No genes,,0,2.7.1.91
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR00153_pos,MAR00153,Propanoate:CoA ligase (AMP-forming),1.132287007444485,0.08668985278367534,False,Acss1 or Acss2 or Acss3,Acss1; Acss2; Acss3,3,6.2.1.17;6.2.1.1;3.1.2.2
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR03212_pos,MAR03212,No name available,-1.6982883457586888,0.02544117621722943,True,Acad11 or Acad8 or Acad9 or Acadm or Acads or Acadsb,Acad11; Acad8; Acad9; Acadm; Acads; Acadsb,6,1.3.99.3;1.3.8.7
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR03797_pos,MAR03797,Propanoate:CoA ligase (AMP-forming),-2.4364206341179666,0.002268703998807805,True,Acss1 or Acss2 or Acss3,Acss1; Acss2; Acss3,3,6.2.1.17
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR03800_pos,MAR03800,No name available,-2.331409224090473,0.002268703998807805,True,Bckdha and Bckdhb and Dbt and Dld,Bckdha; Bckdhb; Dbt; Dld,4,1.2.7.2
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04105_pos,MAR04105,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),-6.3128545208214675,0.0016069986658221952,True,Mlycd,Mlycd,1,4.1.1.9
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04106_pos,MAR04106,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),-4.8876497984122995,0.0016069986658221952,True,Mlycd,Mlycd,1,4.1.1.9
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04107_pos,MAR04107,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),-4.2132420727903925,0.0016069986658221952,True,Mlycd,Mlycd,1,4.1.1.9
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04282_pos,MAR04282,"3-Oxopropanoate:NAD+ oxidoreductase (decarboxylating, CoA-acetylating)",-4.957985838916154,0.0016069986658221952,True,Aldh6a1,Aldh6a1,1,1.2.1.18;1.2.1.27
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04331_neg,MAR04331,Propionyladenylate:CoA propionyltransferase,1.1027155377606932,0.12740389581935602,False,Acss1 or Acss2 or Acss3,Acss1; Acss2; Acss3,3,6.2.1.17;6.2.1.1
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04459_pos,MAR04459,ATP:propanoate adenylyltransferase,1.1027155377606932,0.12740389581935602,False,Acss1 or Acss2 or Acss3,Acss1; Acss2; Acss3,3,6.2.1.1;6.2.1.17
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04460_pos,MAR04460,ATP:propanoate adenylyltransferase,-2.482850288280283,0.002268703998807805,True,Acss1 or Acss2 or Acss3,Acss1; Acss2; Acss3,3,6.2.1.1;6.2.1.17
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04464_pos,MAR04464,Acetoacetate carboxy-lyase (acetone-forming),-1.326581146630677,0.05742382212749098,False,No genes,,0,4.1.1.4
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04497_pos,MAR04497,3-hydroxypropanoate:NAD+ oxidoreductase,-4.799225129165712,0.0016069986658221952,True,Dhcr24,Dhcr24,1,1.1.1.59
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR04741_pos,MAR04741,No name available,-4.793420670206489,0.0016069986658221952,True,Hibch,Hibch,1,3.1.2.4
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR09804_neg,MAR09804,3-hydroxypropionyl-CoA:NADP+ oxidoreductase,-4.793420670206489,0.0016069986658221952,True,Adh5 or Akr1b8 or Akr1c20 or Akr1c6 or Bdh2 or Cbr4 or Ctbp1 or Dhrs2 or Gm5737 or Hsd11b2 or Hsd17b11 or Hsd17b14 or Hsd17b8 or Hsd3b7 or Htatip2 or Mdh1b or Rdh10 or Rdh12 or Rdh13 or Rdh14 or Sdr16c5 or Sdr42e1 or Sdr9c7 or Wwox,Adh5; Akr1b8; Akr1c20; Akr1c6; Bdh2; Cbr4; Ctbp1; Dhrs2; Gm5737; Hsd11b2; Hsd17b11; Hsd17b14; Hsd17b8; Hsd3b7; Htatip2; Mdh1b; Rdh10; Rdh12; Rdh13; Rdh14; Sdr16c5; Sdr42e1; Sdr9c7; Wwox,24,1.1.1.-
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR09804_pos,MAR09804,3-hydroxypropionyl-CoA:NADP+ oxidoreductase,-2.355324495562335,0.005465654529962118,True,Adh5 or Akr1b8 or Akr1c20 or Akr1c6 or Bdh2 or Cbr4 or Ctbp1 or Dhrs2 or Gm5737 or Hsd11b2 or Hsd17b11 or Hsd17b14 or Hsd17b8 or Hsd3b7 or Htatip2 or Mdh1b or Rdh10 or Rdh12 or Rdh13 or Rdh14 or Sdr16c5 or Sdr42e1 or Sdr9c7 or Wwox,Adh5; Akr1b8; Akr1c20; Akr1c6; Bdh2; Cbr4; Ctbp1; Dhrs2; Gm5737; Hsd11b2; Hsd17b11; Hsd17b14; Hsd17b8; Hsd3b7; Htatip2; Mdh1b; Rdh10; Rdh12; Rdh13; Rdh14; Sdr16c5; Sdr42e1; Sdr9c7; Wwox,24,1.1.1.-
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR11394_pos,MAR11394,Acetate Coenzyme A Ligase (ADP-Forming),1.3579496614224282,0.1016320232379835,False,Acss2,Acss2,1,6.2.1.13
Propanoate metabolism,CD5 lo,-2.395872564840151,18,12,66.66666666666666,MAR11486_pos,MAR11486,Formation of 2-Methyl-3-Oxo-Valeryl Coa,-1.5193016308779632,0.05742382212749098,False,Acat1,Acat1,1,2.3.1.9
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00154_pos,MAR00154,Propanoyl-CoA hydrolase,1.2367985791713236,0.12740389581935602,False,Acot7,Acot7,1,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00189_pos,MAR00189,Lauroyl-CoA hydrolase,-0.8184009663504124,0.30205435025420324,False,Acot1 or Acot13 or Acot7 or Baat,Acot1; Acot13; Acot7; Baat,4,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00193_pos,MAR00193,Tridecanoyl-CoA hydrolase,-0.8514350973075515,0.2635670780433956,False,Acot1 or Acot13 or Acot7 or Baat,Acot1; Acot13; Acot7; Baat,4,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00197_pos,MAR00197,Myristoyl-CoA hydrolase,-0.9591704727460957,0.15296717596056003,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00201_pos,MAR00201,(9E)-tetradecenoyl-CoA hydrolase,-0.9853818501927342,0.12740389581935602,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00206_pos,MAR00206,(7Z)-tetradecenoyl-CoA hydrolase,-0.9854697265418726,0.12740389581935602,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00210_pos,MAR00210,5-tetradecenoyl-CoA hydrolase,-0.9854697265418726,0.12740389581935602,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00214_pos,MAR00214,Pentadecanoyl-CoA hydrolase,-0.9854697265418726,0.12740389581935602,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00223_pos,MAR00223,Palmitoyl-CoA hydrolase,-0.9627430318825597,0.18488732561303578,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00230_pos,MAR00230,Palmitoleoyl-CoA hydrolase,-0.9747871845016367,0.15296717596056003,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00234_pos,MAR00234,7-hexadecenoyl-CoA hydrolase,-0.9785618936513281,0.15296717596056003,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00238_pos,MAR00238,Heptadecanoyl-CoA hydrolase,-0.9854697265418726,0.12740389581935602,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00242_pos,MAR00242,(10Z)-heptadecenoyl-CoA hydrolase,-0.9854697265418726,0.12740389581935602,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00246_pos,MAR00246,9-heptadecenoyl-CoA hydrolase,-0.9854697265418726,0.12740389581935602,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00250_pos,MAR00250,Stearoyl-CoA hydrolase,-0.9277581445338097,0.22140435206212575,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
Acyl-CoA hydrolysis,CD5 lo,-1.1304027981577638,65,0,0.0,MAR00256_pos,MAR00256,(13Z)-octadecenoyl-CoA hydrolase,-0.9840281292746148,0.15296717596056003,False,Acot1 or Acot13 or Acot7 or Baat or Them4,Acot1; Acot13; Acot7; Baat; Them4,5,3.1.2.2
